nome_arquivo;tipo_documento;numero_documento;data_emissao;fornecedor;cnpj_fornecedor;descricao_servico;valor_bruto;data_pagamento;data_emissao_nf;aprovado_por;banco_destino;status;hash_verificacao;status_auditoria;total_anomalias;regras_disparadas
arquivos_nf/DOC_0089.txt;RECIBO;REC-08900;22/03/2024;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads - Mar;6000.0000;25/03/2024;22/03/2024;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PAG;não extraído;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0090.txt;FATURA;NF-63736;13/04/2023;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;4200.0000;11/05/2023;10/04/2023;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0090786587;APROVADO;0;
arquivos_nf/DOC_0091.txt;NOTA_FISCAL;NF-98389;25/04/2024;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;12000.0000;21/05/2024;23/04/2024;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PENDENTE;NLC0091659543;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0092.txt;FATURA;NF-39817;03/10/2024;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;3500.0000;26/10/2024;30/09/2024;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0092883041;APROVADO;0;
arquivos_nf/DOC_0093.txt;CONTRATO_ADITIVO;NF-16028;11/04/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;4200.0000;06/05/2023;06/04/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0093440131;APROVADO;0;
arquivos_nf/DOC_0094.txt;RECIBO;NF-32280;03/01/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;6000.0000;15/01/2024;31/12/2023;Fernanda Costa;Santander Ag.3456 C/C 78901-2;PAGO;NLC0094283573;APROVADO;0;
arquivos_nf/DOC_0095.txt;CONTRATO_ADITIVO;NF-93611;26/09/2024;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;19500.0000;18/10/2024;25/09/2024;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;ESTORNADO;NLC0095366314;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0096.txt;RECIBO;NF-55293;13/11/2024;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;10000.0000;14/11/2024;10/11/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0096716113;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0097.txt;CONTRATO_ADITIVO;NF-41091;07/12/2024;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;10000.0000;16/12/2024;04/12/2024;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0097499889;APROVADO;0;
arquivos_nf/DOC_0098.txt;FATURA;NF-84177;11/08/2024;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;10000.0000;21/08/2024;06/08/2024;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0098819112;REPROVADO;1;NF_DUPLICADA
arquivos_nf/DOC_0099.txt;NOTA_FISCAL;NF-98835;21/10/2023;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;12000.0000;15/11/2023;20/10/2023;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0099892280;APROVADO;0;
arquivos_nf/DOC_0100.txt;NOTA_FISCAL;NF-27224;04/10/2024;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;10000.0000;25/10/2024;04/10/2024;Maria Silva;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0100194511;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0101.txt;FATURA;NF-31567;04/02/2025;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;8500.0000;18/02/2025;03/02/2025;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0101369452;APROVADO;0;
arquivos_nf/DOC_0102.txt;RECIBO;NF-98647;03/02/2025;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;4200.0000;03/03/2025;01/02/2025;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0102859396;APROVADO;0;
arquivos_nf/DOC_0103.txt;FATURA;NF-58311;03/04/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;3500.0000;29/04/2023;31/03/2023;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0103805511;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0104.txt;CONTRATO_ADITIVO;NF-89964;15/10/2024;Consultoria RH Parceiros;34.567.890/0001-34;Headhunting Executivo;8500.0000;27/10/2024;15/10/2024;Maria Silva;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0104332120;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0105.txt;NOTA_FISCAL;NF-49893;18/12/2024;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;15000.0000;28/12/2024;13/12/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0105616554;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0106.txt;NOTA_FISCAL;NF-86983;29/08/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;6000.0000;27/09/2023;25/08/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0106878325;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0107.txt;CONTRATO_ADITIVO;NF-68115;01/11/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;15000.0000;05/11/2024;29/10/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0107566297;APROVADO;0;
arquivos_nf/DOC_0108.txt;FATURA;NF-26011;12/04/2023;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;12000.0000;04/05/2023;10/04/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0108989227;APROVADO;0;
arquivos_nf/DOC_0109.txt;NOTA_FISCAL;NF-84000;09/11/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;3500.0000;16/11/2024;04/11/2024;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0109315173;APROVADO;0;
arquivos_nf/DOC_0110.txt;NOTA_FISCAL;NF-28964;23/08/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;12000.0000;30/08/2024;22/08/2024;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0110236306;APROVADO;0;
arquivos_nf/DOC_0111.txt;RECIBO;NF-87182;28/03/2025;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;3500.0000;03/04/2025;28/03/2025;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0111439498;APROVADO;0;
arquivos_nf/DOC_0112.txt;NOTA_FISCAL;NF-68756;29/09/2023;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;15000.0000;01/10/2023;28/09/2023;Maria Silva;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0112915809;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0113.txt;NOTA_FISCAL;NF-17972;07/04/2024;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;3500.0000;24/04/2024;06/04/2024;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0113602248;APROVADO;0;
arquivos_nf/DOC_0114.txt;CONTRATO_ADITIVO;NF-18609;03/12/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;19500.0000;07/12/2024;30/11/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0114232321;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0115.txt;FATURA;NF-22999;26/01/2024;Consultoria RH Parceiros;34.567.890/0001-34;Headhunting Executivo;10000.0000;15/02/2024;22/01/2024;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0115931621;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0116.txt;NOTA_FISCAL;NF-22463;16/03/2024;TechSoft Ltda;12.345.678/0001-90;Atualização de Sistema;15000.0000;31/03/2024;15/03/2024;Roberto Lima;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0116427730;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0117.txt;FATURA;NF-22219;12/11/2024;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;6000.0000;21/11/2024;10/11/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0117552855;APROVADO;0;
arquivos_nf/DOC_0118.txt;FATURA;NF-16743;14/05/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;12000.0000;01/06/2023;14/05/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0118401601;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0119.txt;RECIBO;NF-55890;27/12/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;8500.0000;31/12/2023;23/12/2023;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0119986438;APROVADO;0;
arquivos_nf/DOC_0120.txt;FATURA;NF-89822;28/04/2023;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;8500.0000;23/05/2023;26/04/2023;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0120789786;APROVADO;0;
arquivos_nf/DOC_0121.txt;NOTA_FISCAL;NF-28776;04/07/2023;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;10000.0000;13/07/2023;29/06/2023;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0121693830;APROVADO;0;
arquivos_nf/DOC_0122.txt;NOTA_FISCAL;NF-65028;26/05/2023;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;3500.0000;19/06/2023;21/05/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0122575682;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0123.txt;NOTA_FISCAL;NF-30392;14/01/2024;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;12000.0000;24/01/2024;09/01/2024;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0123265056;APROVADO;0;
arquivos_nf/DOC_0124.txt;NOTA_FISCAL;NF-64287;21/11/2024;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;19500.0000;24/11/2024;19/11/2024;Roberto Lima;Caixa Ag.0023 C/C 44321-0;ESTORNADO;NLC0124386436;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0125.txt;NOTA_FISCAL;NF-15952;20/12/2023;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;10000.0000;03/01/2024;20/12/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0125331230;APROVADO;0;
arquivos_nf/DOC_0126.txt;NOTA_FISCAL;NF-25726;08/01/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;8500.0000;15/01/2023;06/01/2023;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PENDENTE;NLC0126108105;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0127.txt;CONTRATO_ADITIVO;NF-62044;29/06/2023;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;8500.0000;04/07/2023;26/06/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0127878086;APROVADO;0;
arquivos_nf/DOC_0128.txt;CONTRATO_ADITIVO;NF-93904;20/01/2023;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;12000.0000;04/02/2023;20/01/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0128537983;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0129.txt;NOTA_FISCAL;NF-67240;19/02/2024;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;6000.0000;20/02/2024;17/02/2024;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0129985506;APROVADO;0;
arquivos_nf/DOC_0130.txt;NOTA_FISCAL;NF-53655;22/03/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;4200.0000;10/04/2024;19/03/2024;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0130916964;APROVADO;0;
arquivos_nf/DOC_0131.txt;NOTA_FISCAL;NF-23474;06/06/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;8500.0000;27/06/2024;06/06/2024;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0131253557;APROVADO;0;
arquivos_nf/DOC_0132.txt;NOTA_FISCAL;NF-99277;27/06/2023;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;4200.0000;17/07/2023;26/06/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;ESTORNADO;NLC0132691912;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0133.txt;FATURA;NF-46002;04/10/2024;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;19500.0000;15/10/2024;03/10/2024;Roberto Lima;Santander Ag.3456 C/C 78901-2;PAGO;NLC0133720148;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0134.txt;FATURA;NF-47627;03/06/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;19500.0000;06/06/2024;01/06/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PENDENTE;NLC0134180458;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0135.txt;CONTRATO_ADITIVO;NF-89299;18/04/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;3500.0000;07/05/2024;14/04/2024;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PENDENTE;NLC0135598733;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0136.txt;NOTA_FISCAL;NF-42472;05/03/2023;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;12000.0000;20/03/2023;05/03/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0136841995;APROVADO;0;
arquivos_nf/DOC_0137.txt;NOTA_FISCAL;NF-63578;20/06/2024;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;6000.0000;07/07/2024;16/06/2024;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0137912085;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0138.txt;NOTA_FISCAL;NF-47243;19/03/2025;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;12000.0000;09/04/2025;14/03/2025;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;CANCELADO;NLC0138364236;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0139.txt;NOTA_FISCAL;NF-87993;08/12/2023;Limpeza & Facilities;56.789.012/0001-78;Controle de Pragas;6000.0000;11/12/2023;04/12/2023;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0139843266;APROVADO;0;
arquivos_nf/DOC_0140.txt;RECIBO;NF-76648;26/07/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;12000.0000;08/08/2024;21/07/2024;Fernanda Costa;Itaú Ag.5678 C/C 12345-6;CANCELADO;NLC0140479404;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0141.txt;FATURA;NF-30308;13/11/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;12000.0000;19/11/2023;12/11/2023;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0141180913;APROVADO;0;
arquivos_nf/DOC_0142.txt;NOTA_FISCAL;NF-30218;03/06/2024;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;3500.0000;28/06/2024;30/05/2024;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0142270128;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0143.txt;NOTA_FISCAL;NF-68841;08/01/2025;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;15000.0000;23/01/2025;08/01/2025;Carlos Mendes;Santander Ag.3456 C/C 78901-2;PAGO;NLC0143345369;APROVADO;0;
arquivos_nf/DOC_0144.txt;NOTA_FISCAL;NF-46932;13/11/2023;Limpeza & Facilities;56.789.012/0001-78;Controle de Pragas;8500.0000;09/12/2023;10/11/2023;Fernanda Costa;Santander Ag.3456 C/C 78901-2;ESTORNADO;NLC0144915922;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0145.txt;CONTRATO_ADITIVO;NF-82684;15/06/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;6000.0000;12/07/2023;14/06/2023;Maria Silva;Santander Ag.3456 C/C 78901-2;PENDENTE;NLC0145207573;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0146.txt;NOTA_FISCAL;NF-22021;19/10/2023;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;10000.0000;22/10/2023;18/10/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0146332823;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0147.txt;FATURA;NF-20696;28/01/2023;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;15000.0000;11/02/2023;28/01/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0147493124;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0148.txt;NOTA_FISCAL;NF-71925;23/11/2023;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;12000.0000;23/12/2023;23/11/2023;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0148829884;APROVADO;0;
arquivos_nf/DOC_0149.txt;NOTA_FISCAL;NF-81932;04/04/2024;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;4200.0000;24/04/2024;04/04/2024;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0149862560;APROVADO;0;
arquivos_nf/DOC_0150.txt;CONTRATO_ADITIVO;NF-55555;24/04/2023;TechSoft Ltda;12.345.678/0001-90;Controle de Pragas;15000.0000;19/05/2023;22/04/2023;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0150769989;REPROVADO;2;NF_DUPLICADA|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0151.txt;NOTA_FISCAL;NF-55555;06/03/2023;TechSoft Ltda;12.345.678/0001-90;Portaria e Recepção;15000.0000;13/03/2023;03/03/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0151550089;REPROVADO;2;NF_DUPLICADA|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0152.txt;FATURA;NF-78951;04/09/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;6000.0000;23/09/2023;01/09/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0152670511;APROVADO;0;
arquivos_nf/DOC_0153.txt;NOTA_FISCAL;NF-56805;04/02/2024;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;3500.0000;03/03/2024;01/02/2024;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0153926823;APROVADO;0;
arquivos_nf/DOC_0154.txt;FATURA;NF-56176;04/09/2023;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;4200.0000;28/09/2023;30/08/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0154672536;APROVADO;0;
arquivos_nf/DOC_0155.txt;NOTA_FISCAL;NF-14847;08/03/2025;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;19500.0000;30/03/2025;05/03/2025;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0155407696;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0156.txt;NOTA_FISCAL;NF-43202;21/03/2025;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;12000.0000;28/03/2025;21/03/2025;Fernanda Costa;Santander Ag.3456 C/C 78901-2;ESTORNADO;NLC0156138399;REPROVADO;2;NF_DUPLICADA|STATUS_INCONSISTENTE
arquivos_nf/DOC_0157.txt;RECIBO;NF-62431;01/01/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;12000.0000;29/01/2024;01/01/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0157879414;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0158.txt;CONTRATO_ADITIVO;NF-65640;14/12/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;19500.0000;20/12/2023;11/12/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0158182760;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0159.txt;NOTA_FISCAL;NF-68447;12/07/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;4200.0000;22/07/2024;10/07/2024;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0159731894;APROVADO;0;
arquivos_nf/DOC_0160.txt;NOTA_FISCAL;NF-45986;07/12/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;19500.0000;22/12/2024;05/12/2024;Ana Beatriz;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0160770532;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0161.txt;NOTA_FISCAL;NF-89635;18/11/2024;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;12000.0000;09/12/2024;15/11/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0161811027;APROVADO;0;
arquivos_nf/DOC_0162.txt;NOTA_FISCAL;NF-89310;10/05/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;12000.0000;13/05/2023;09/05/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0162260891;APROVADO;0;
arquivos_nf/DOC_0163.txt;FATURA;NF-95139;16/01/2024;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;6000.0000;31/01/2024;16/01/2024;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PENDENTE;NLC0163392227;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0164.txt;NOTA_FISCAL;NF-44311;27/01/2023;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;19500.0000;20/02/2023;26/01/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0164912609;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0165.txt;NOTA_FISCAL;NF-69250;08/08/2023;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;19500.0000;28/08/2023;06/08/2023;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0165281043;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0166.txt;NOTA_FISCAL;NF-49315;29/11/2024;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;12000.0000;27/12/2024;27/11/2024;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0166992717;APROVADO;0;
arquivos_nf/DOC_0167.txt;NOTA_FISCAL;NF-74752;23/03/2025;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;8500.0000;04/04/2025;19/03/2025;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0167127560;APROVADO;0;
arquivos_nf/DOC_0168.txt;FATURA;NF-62187;23/04/2024;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;6000.0000;19/05/2024;19/04/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0168851759;APROVADO;0;
arquivos_nf/DOC_0169.txt;CONTRATO_ADITIVO;NF-71057;26/02/2025;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;4200.0000;12/03/2025;22/02/2025;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0169813145;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0170.txt;FATURA;NF-26274;12/05/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;6000.0000;10/06/2023;08/05/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0170643269;APROVADO;0;
arquivos_nf/DOC_0171.txt;RECIBO;NF-42847;18/06/2023;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;8500.0000;24/06/2023;16/06/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0171305837;APROVADO;0;
arquivos_nf/DOC_0172.txt;RECIBO;NF-32439;09/05/2023;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;4200.0000;30/05/2023;07/05/2023;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0172790731;APROVADO;0;
arquivos_nf/DOC_0173.txt;FATURA;NF-84991;31/07/2024;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;4200.0000;02/08/2024;31/07/2024;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0173536822;APROVADO;0;
arquivos_nf/DOC_0174.txt;NOTA_FISCAL;NF-48985;24/05/2024;Limpeza & Facilities;56.789.012/0001-78;Controle de Pragas;10000.0000;22/06/2024;19/05/2024;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0174575575;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0175.txt;NOTA_FISCAL;NF-50970;11/06/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;19500.0000;26/06/2023;08/06/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0175853258;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0176.txt;FATURA;NF-45058;13/02/2024;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;4200.0000;18/02/2024;11/02/2024;Carlos Mendes;Santander Ag.3456 C/C 78901-2;PAGO;NLC0176571435;APROVADO;0;
arquivos_nf/DOC_0177.txt;NOTA_FISCAL;NF-52917;10/04/2023;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;15000.0000;12/04/2023;08/04/2023;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0177705748;APROVADO;0;
